data;
param m := 20;
param n := 200;
param c :=
    20 190 19
    20 191 19
    20 192 59
    20 193 71
    20 194 64
    20 195 28
    20 196 56
    20 197 56
    20 198 84
    20 199 75
    20 200 92;
param a :=
    1 1 62
    1 2 86
    1 3 64
    1 4 12
    1 5 10
    1 6 87
    1 7 10
    1 8 86
    1 9 27
    1 10 16
    1 11 89
    1 12 44
    1 13 21
    1 14 53
    1 15 93
    1 16 16
    1 17 85
    1 18 5
    1 19 24
    1 20 78
    1 21 63
    1 22 75
    1 23 6
    1 24 14
    1 25 87
    1 26 26
    1 27 19
    1 28 93
    1 29 29
    1 30 77
    1 31 88
    1 32 14
    1 33 92
    1 34 79
    1 35 21
    1 36 15
    1 37 87
    1 38 28
    1 39 21
    1 40 84
    1 41 14
    1 42 47
    1 43 60
    1 44 85
    1 45 96
    1 46 94
    1 47 47
    1 48 32
    1 49 97
    1 50 40
    1 51 80
    1 52 12
    1 53 49
    1 54 67
    1 55 7
    1 56 7
    1 57 36
    1 58 25
    1 59 96
    1 60 10
    1 61 60
    1 62 100
    1 63 24
    1 64 79
    1 65 28
    1 66 45
    1 67 100
    1 68 29
    1 69 89
    1 70 11
    1 71 26
    1 72 11
    1 73 65
    1 74 26
    1 75 1
    1 76 69
    1 77 99
    1 78 85
    1 79 98
    1 80 22
    1 81 63
    1 82 67
    1 83 93
    1 84 81
    1 85 57
    1 86 63
    1 87 83
    1 88 27
    1 89 30
    1 90 24
    1 91 80
    1 92 62
    1 93 69
    1 94 15
    1 95 12
    1 96 77
    1 97 69
    1 98 78
    1 99 18
    1 100 28
    1 101 51
    1 102 1
    1 103 71
    1 104 76
    1 105 20
    1 106 88
    1 107 9
    1 108 80
    1 109 43
    1 110 24
    1 111 13
    1 112 93
    1 113 39
    1 114 40
    1 115 22
    1 116 59
    1 117 53
    1 118 63
    1 119 100
    1 120 56
    1 121 15
    1 122 70
    1 123 64
    1 124 84
    1 125 47
    1 126 2
    1 127 87
    1 128 40
    1 129 26
    1 130 90
    1 131 75
    1 132 82
    1 133 68
    1 134 37
    1 135 40
    1 136 32
    1 137 29
    1 138 90
    1 139 68
    1 140 1
    1 141 99
    1 142 80
    1 143 97
    1 144 98
    1 145 88
    1 146 32
    1 147 8
    1 148 13
    1 149 61
    1 150 43
    1 151 57
    1 152 22
    1 153 44
    1 154 29
    1 155 23
    1 156 6
    1 157 47
    1 158 17
    1 159 20
    1 160 44
    1 161 18
    1 162 18
    1 163 54
    1 164 59
    1 165 95
    1 166 29
    1 167 50
    1 168 82
    1 169 51
    1 170 10
    1 171 47
    1 172 11
    1 173 1
    1 174 92
    1 175 87
    1 176 38
    1 177 85
    1 178 40
    1 179 79
    1 180 10
    1 181 66
    1 182 49
    1 183 89
    1 184 98
    1 185 81
    1 186 91
    1 187 17
    1 188 55
    1 189 80
    1 190 87
    1 191 16
    1 192 13
    1 193 72
    1 194 17
    1 195 25
    1 196 23
    1 197 45
    1 198 58
    1 199 51
    1 200 72
    2 1 53
    2 2 48
    2 3 99
    2 4 86
    2 5 40
    2 6 75
    2 7 55
    2 8 61
    2 9 12
    2 10 83
    2 11 44
    2 12 12
    2 13 12
    2 14 97
    2 15 63
    2 16 8
    2 17 100
    2 18 67
    2 19 91
    2 20 56
    2 21 17
    2 22 9
    2 23 15
    2 24 19
    2 25 27
    2 26 69
    2 27 40
    2 28 35
    2 29 93
    2 30 79
    2 31 30
    2 32 99
    2 33 14
    2 34 27
    2 35 59
    2 36 100
    2 37 65
    2 38 11
    2 39 9
    2 40 60
    2 41 63
    2 42 100
    2 43 1
    2 44 80
    2 45 1
    2 46 79
    2 47 82
    2 48 19
    2 49 81
    2 50 91
    2 51 73
    2 52 30
    2 53 90
    2 54 55
    2 55 90
    2 56 79
    2 57 30
    2 58 74
    2 59 38
    2 60 53
    2 61 70
    2 62 18
    2 63 6
    2 64 4
    2 65 20
    2 66 91
    2 67 49
    2 68 20
    2 69 88
    2 70 57
    2 71 89
    2 72 78
    2 73 38
    2 74 54
    2 75 27
    2 76 69
    2 77 95
    2 78 55
    2 79 84
    2 80 47
    2 81 17
    2 82 18
    2 83 78
    2 84 95
    2 85 86
    2 86 65
    2 87 51
    2 88 57
    2 89 37
    2 90 54
    2 91 41
    2 92 32
    2 93 69
    2 94 72
    2 95 34
    2 96 77
    2 97 68
    2 98 6
    2 99 74
    2 100 15
    2 101 77
    2 102 42
    2 103 72
    2 104 1
    2 105 50
    2 106 28
    2 107 88
    2 108 32
    2 109 18
    2 110 60
    2 111 41
    2 112 54
    2 113 9
    2 114 23
    2 115 3
    2 116 66
    2 117 57
    2 118 55
    2 119 39
    2 120 66
    2 121 14
    2 122 56
    2 123 54
    2 124 24
    2 125 41
    2 126 11
    2 127 2
    2 128 52
    2 129 63
    2 130 59
    2 131 25
    2 132 47
    2 133 62
    2 134 65
    2 135 66
    2 136 66
    2 137 18
    2 138 29
    2 139 32
    2 140 20
    2 141 49
    2 142 99
    2 143 58
    2 144 49
    2 145 68
    2 146 7
    2 147 30
    2 148 56
    2 149 9
    2 150 10
    2 151 31
    2 152 63
    2 153 36
    2 154 45
    2 155 68
    2 156 77
    2 157 97
    2 158 75
    2 159 34
    2 160 12
    2 161 21
    2 162 60
    2 163 76
    2 164 77
    2 165 30
    2 166 98
    2 167 16
    2 168 53
    2 169 72
    2 170 85
    2 171 92
    2 172 80
    2 173 29
    2 174 49
    2 175 75
    2 176 88
    2 177 13
    2 178 90
    2 179 26
    2 180 72
    2 181 11
    2 182 89
    2 183 40
    2 184 54
    2 185 89
    2 186 10
    2 187 59
    2 188 36
    2 189 8
    2 190 79
    2 191 86
    2 192 88
    2 193 66
    2 194 42
    2 195 85
    2 196 63
    2 197 29
    2 198 85
    2 199 100
    2 200 92
    3 1 53
    3 2 44
    3 3 85
    3 4 56
    3 5 58
    3 6 59
    3 7 68
    3 8 75
    3 9 73
    3 10 15
    3 11 41
    3 12 21
    3 13 90
    3 14 19
    3 15 10
    3 16 91
    3 17 66
    3 18 62
    3 19 86
    3 20 45
    3 21 2
    3 22 7
    3 23 52
    3 24 55
    3 25 32
    3 26 57
    3 27 96
    3 28 57
    3 29 66
    3 30 41
    3 31 32
    3 32 58
    3 33 8
    3 34 78
    3 35 13
    3 36 88
    3 37 96
    3 38 51
    3 39 44
    3 40 59
    3 41 86
    3 42 45
    3 43 10
    3 44 5
    3 45 33
    3 46 4
    3 47 22
    3 48 72
    3 49 70
    3 50 33
    3 51 92
    3 52 41
    3 53 69
    3 54 17
    3 55 57
    3 56 36
    3 57 62
    3 58 80
    3 59 35
    3 60 12
    3 61 7
    3 62 55
    3 63 59
    3 64 73
    3 65 96
    3 66 81
    3 67 61
    3 68 15
    3 69 60
    3 70 17
    3 71 49
    3 72 37
    3 73 2
    3 74 68
    3 75 54
    3 76 24
    3 77 85
    3 78 17
    3 79 90
    3 80 45
    3 81 15
    3 82 78
    3 83 7
    3 84 63
    3 85 57
    3 86 37
    3 87 62
    3 88 2
    3 89 9
    3 90 10
    3 91 15
    3 92 74
    3 93 78
    3 94 84
    3 95 63
    3 96 7
    3 97 84
    3 98 68
    3 99 1
    3 100 70
    3 101 30
    3 102 23
    3 103 59
    3 104 51
    3 105 77
    3 106 91
    3 107 76
    3 108 73
    3 109 53
    3 110 2
    3 111 64
    3 112 1
    3 113 22
    3 114 72
    3 115 42
    3 116 41
    3 117 73
    3 118 68
    3 119 61
    3 120 69
    3 121 35
    3 122 65
    3 123 32
    3 124 89
    3 125 65
    3 126 61
    3 127 59
    3 128 76
    3 129 49
    3 130 76
    3 131 87
    3 132 86
    3 133 42
    3 134 4
    3 135 87
    3 136 93
    3 137 78
    3 138 45
    3 139 64
    3 140 46
    3 141 100
    3 142 78
    3 143 27
    3 144 80
    3 145 22
    3 146 14
    3 147 94
    3 148 7
    3 149 86
    3 150 83
    3 151 85
    3 152 2
    3 153 10
    3 154 86
    3 155 67
    3 156 99
    3 157 10
    3 158 89
    3 159 98
    3 160 43
    3 161 77
    3 162 63
    3 163 58
    3 164 90
    3 165 93
    3 166 70
    3 167 79
    3 168 1
    3 169 80
    3 170 80
    3 171 92
    3 172 32
    3 173 51
    3 174 33
    3 175 95
    3 176 69
    3 177 58
    3 178 24
    3 179 45
    3 180 87
    3 181 21
    3 182 26
    3 183 97
    3 184 11
    3 185 17
    3 186 37
    3 187 83
    3 188 41
    3 189 19
    3 190 42
    3 191 66
    3 192 18
    3 193 64
    3 194 11
    3 195 37
    3 196 8
    3 197 39
    3 198 100
    3 199 16
    3 200 57
    4 1 70
    4 2 72
    4 3 16
    4 4 20
    4 5 89
    4 6 27
    4 7 22
    4 8 100
    4 9 79
    4 10 43
    4 11 61
    4 12 5
    4 13 63
    4 14 14
    4 15 94
    4 16 53
    4 17 45
    4 18 1
    4 19 32
    4 20 51
    4 21 53
    4 22 67
    4 23 80
    4 24 58
    4 25 14
    4 26 23
    4 27 33
    4 28 61
    4 29 96
    4 30 48
    4 31 13
    4 32 93
    4 33 42
    4 34 16
    4 35 78
    4 36 92
    4 37 57
    4 38 95
    4 39 94
    4 40 56
    4 41 44
    4 42 35
    4 43 91
    4 44 80
    4 45 59
    4 46 34
    4 47 11
    4 48 34
    4 49 93
    4 50 85
    4 51 45
    4 52 61
    4 53 37
    4 54 84
    4 55 96
    4 56 66
    4 57 43
    4 58 23
    4 59 37
    4 60 70
    4 61 38
    4 62 37
    4 63 21
    4 64 87
    4 65 100
    4 66 30
    4 67 3
    4 68 29
    4 69 58
    4 70 39
    4 71 31
    4 72 61
    4 73 24
    4 74 85
    4 75 70
    4 76 31
    4 77 13
    4 78 47
    4 79 12
    4 80 4
    4 81 71
    4 82 18
    4 83 42
    4 84 1
    4 85 51
    4 86 82
    4 87 100
    4 88 94
    4 89 74
    4 90 57
    4 91 27
    4 92 48
    4 93 100
    4 94 64
    4 95 23
    4 96 64
    4 97 58
    4 98 52
    4 99 3
    4 100 9
    4 101 52
    4 102 38
    4 103 89
    4 104 91
    4 105 95
    4 106 1
    4 107 17
    4 108 72
    4 109 89
    4 110 86
    4 111 100
    4 112 62
    4 113 96
    4 114 51
    4 115 24
    4 116 96
    4 117 38
    4 118 25
    4 119 15
    4 120 38
    4 121 39
    4 122 94
    4 123 63
    4 124 10
    4 125 76
    4 126 96
    4 127 38
    4 128 95
    4 129 38
    4 130 44
    4 131 71
    4 132 6
    4 133 62
    4 134 39
    4 135 57
    4 136 66
    4 137 46
    4 138 12
    4 139 35
    4 140 13
    4 141 9
    4 142 53
    4 143 11
    4 144 53
    4 145 96
    4 146 55
    4 147 79
    4 148 69
    4 149 97
    4 150 46
    4 151 98
    4 152 42
    4 153 82
    4 154 23
    4 155 91
    4 156 64
    4 157 18
    4 158 74
    4 159 18
    4 160 100
    4 161 74
    4 162 90
    4 163 87
    4 164 91
    4 165 67
    4 166 63
    4 167 59
    4 168 54
    4 169 74
    4 170 70
    4 171 12
    4 172 64
    4 173 57
    4 174 25
    4 175 14
    4 176 68
    4 177 9
    4 178 25
    4 179 78
    4 180 39
    4 181 88
    4 182 52
    4 183 39
    4 184 99
    4 185 54
    4 186 58
    4 187 40
    4 188 18
    4 189 39
    4 190 8
    4 191 51
    4 192 42
    4 193 6
    4 194 94
    4 195 14
    4 196 32
    4 197 7
    4 198 2
    4 199 53
    4 200 70
    5 1 86
    5 2 47
    5 3 19
    5 4 27
    5 5 75
    5 6 49
    5 7 13
    5 8 47
    5 9 80
    5 10 76
    5 11 75
    5 12 24
    5 13 32
    5 14 21
    5 15 65
    5 16 45
    5 17 16
    5 18 32
    5 19 26
    5 20 74
    5 21 11
    5 22 83
    5 23 57
    5 24 36
    5 25 86
    5 26 83
    5 27 99
    5 28 95
    5 29 80
    5 30 20
    5 31 32
    5 32 75
    5 33 98
    5 34 38
    5 35 13
    5 36 7
    5 37 65
    5 38 45
    5 39 48
    5 40 76
    5 41 65
    5 42 47
    5 43 12
    5 44 37
    5 45 7
    5 46 2
    5 47 36
    5 48 67
    5 49 39
    5 50 1
    5 51 45
    5 52 32
    5 53 65
    5 54 54
    5 55 95
    5 56 39
    5 57 74
    5 58 7
    5 59 75
    5 60 42
    5 61 47
    5 62 52
    5 63 23
    5 64 77
    5 65 34
    5 66 60
    5 67 34
    5 68 100
    5 69 86
    5 70 4
    5 71 91
    5 72 86
    5 73 30
    5 74 97
    5 75 13
    5 76 88
    5 77 51
    5 78 19
    5 79 44
    5 80 95
    5 81 3
    5 82 42
    5 83 81
    5 84 90
    5 85 90
    5 86 48
    5 87 52
    5 88 57
    5 89 40
    5 90 35
    5 91 58
    5 92 30
    5 93 24
    5 94 7
    5 95 88
    5 96 32
    5 97 29
    5 98 52
    5 99 8
    5 100 2
    5 101 60
    5 102 89
    5 103 50
    5 104 58
    5 105 48
    5 106 8
    5 107 85
    5 108 84
    5 109 61
    5 110 64
    5 111 20
    5 112 9
    5 113 97
    5 114 56
    5 115 2
    5 116 42
    5 117 38
    5 118 65
    5 119 55
    5 120 45
    5 121 64
    5 122 61
    5 123 49
    5 124 17
    5 125 88
    5 126 64
    5 127 22
    5 128 42
    5 129 28
    5 130 74
    5 131 45
    5 132 7
    5 133 66
    5 134 36
    5 135 67
    5 136 17
    5 137 5
    5 138 83
    5 139 22
    5 140 30
    5 141 95
    5 142 2
    5 143 26
    5 144 34
    5 145 20
    5 146 63
    5 147 58
    5 148 78
    5 149 17
    5 150 75
    5 151 62
    5 152 1
    5 153 33
    5 154 98
    5 155 33
    5 156 53
    5 157 77
    5 158 75
    5 159 55
    5 160 56
    5 161 84
    5 162 8
    5 163 37
    5 164 2
    5 165 42
    5 166 51
    5 167 19
    5 168 38
    5 169 92
    5 170 48
    5 171 3
    5 172 26
    5 173 69
    5 174 73
    5 175 59
    5 176 42
    5 177 80
    5 178 7
    5 179 87
    5 180 85
    5 181 97
    5 182 21
    5 183 66
    5 184 72
    5 185 45
    5 186 84
    5 187 81
    5 188 89
    5 189 85
    5 190 64
    5 191 52
    5 192 70
    5 193 59
    5 194 59
    5 195 63
    5 196 75
    5 197 87
    5 198 14
    5 199 15
    5 200 39
    6 1 13
    6 2 50
    6 3 87
    6 4 70
    6 5 58
    6 6 84
    6 7 51
    6 8 53
    6 9 95
    6 10 53
    6 11 7
    6 12 50
    6 13 4
    6 14 19
    6 15 96
    6 16 52
    6 17 9
    6 18 76
    6 19 45
    6 20 72
    6 21 70
    6 22 25
    6 23 11
    6 24 26
    6 25 26
    6 26 53
    6 27 86
    6 28 8
    6 29 59
    6 30 75
    6 31 100
    6 32 88
    6 33 79
    6 34 58
    6 35 22
    6 36 57
    6 37 97
    6 38 17
    6 39 68
    6 40 33
    6 41 91
    6 42 89
    6 43 25
    6 44 52
    6 45 26
    6 46 55
    6 47 14
    6 48 81
    6 49 40
    6 50 54
    6 51 64
    6 52 43
    6 53 44
    6 54 25
    6 55 67
    6 56 14
    6 57 66
    6 58 39
    6 59 52
    6 60 80
    6 61 75
    6 62 57
    6 63 55
    6 64 100
    6 65 13
    6 66 63
    6 67 38
    6 68 79
    6 69 82
    6 70 26
    6 71 10
    6 72 95
    6 73 4
    6 74 22
    6 75 30
    6 76 71
    6 77 11
    6 78 88
    6 79 15
    6 80 46
    6 81 65
    6 82 20
    6 83 62
    6 84 43
    6 85 83
    6 86 4
    6 87 86
    6 88 71
    6 89 71
    6 90 85
    6 91 94
    6 92 70
    6 93 12
    6 94 54
    6 95 93
    6 96 34
    6 97 44
    6 98 78
    6 99 50
    6 100 24
    6 101 65
    6 102 35
    6 103 13
    6 104 99
    6 105 81
    6 106 85
    6 107 93
    6 108 80
    6 109 64
    6 110 47
    6 111 32
    6 112 82
    6 113 18
    6 114 98
    6 115 44
    6 116 9
    6 117 20
    6 118 73
    6 119 72
    6 120 80
    6 121 39
    6 122 84
    6 123 26
    6 124 49
    6 125 4
    6 126 33
    6 127 61
    6 128 98
    6 129 13
    6 130 37
    6 131 57
    6 132 76
    6 133 60
    6 134 40
    6 135 46
    6 136 52
    6 137 75
    6 138 30
    6 139 75
    6 140 54
    6 141 51
    6 142 36
    6 143 29
    6 144 69
    6 145 46
    6 146 34
    6 147 3
    6 148 75
    6 149 47
    6 150 14
    6 151 59
    6 152 71
    6 153 82
    6 154 49
    6 155 49
    6 156 90
    6 157 47
    6 158 32
    6 159 43
    6 160 47
    6 161 69
    6 162 98
    6 163 43
    6 164 19
    6 165 39
    6 166 12
    6 167 11
    6 168 7
    6 169 52
    6 170 30
    6 171 16
    6 172 60
    6 173 96
    6 174 29
    6 175 6
    6 176 36
    6 177 2
    6 178 96
    6 179 15
    6 180 72
    6 181 18
    6 182 82
    6 183 19
    6 184 22
    6 185 18
    6 186 16
    6 187 47
    6 188 59
    6 189 97
    6 190 60
    6 191 56
    6 192 81
    6 193 71
    6 194 39
    6 195 76
    6 196 32
    6 197 34
    6 198 90
    6 199 48
    6 200 65
    7 1 85
    7 2 84
    7 3 44
    7 4 64
    7 5 85
    7 6 71
    7 7 98
    7 8 57
    7 9 49
    7 10 72
    7 11 38
    7 12 26
    7 13 42
    7 14 4
    7 15 57
    7 16 56
    7 17 75
    7 18 42
    7 19 89
    7 20 20
    7 21 66
    7 22 1
    7 23 49
    7 24 50
    7 25 88
    7 26 59
    7 27 8
    7 28 90
    7 29 37
    7 30 86
    7 31 29
    7 32 74
    7 33 57
    7 34 9
    7 35 70
    7 36 28
    7 37 59
    7 38 80
    7 39 72
    7 40 53
    7 41 61
    7 42 74
    7 43 20
    7 44 62
    7 45 93
    7 46 78
    7 47 13
    7 48 44
    7 49 91
    7 50 7
    7 51 28
    7 52 34
    7 53 29
    7 54 8
    7 55 10
    7 56 48
    7 57 97
    7 58 82
    7 59 77
    7 60 67
    7 61 99
    7 62 86
    7 63 59
    7 64 27
    7 65 61
    7 66 45
    7 67 88
    7 68 14
    7 69 24
    7 70 47
    7 71 31
    7 72 95
    7 73 19
    7 74 35
    7 75 87
    7 76 2
    7 77 99
    7 78 74
    7 79 60
    7 80 4
    7 81 14
    7 82 11
    7 83 2
    7 84 61
    7 85 17
    7 86 7
    7 87 59
    7 88 18
    7 89 84
    7 90 52
    7 91 2
    7 92 31
    7 93 28
    7 94 45
    7 95 81
    7 96 66
    7 97 98
    7 98 55
    7 99 79
    7 100 76
    7 101 40
    7 102 33
    7 103 13
    7 104 96
    7 105 16
    7 106 11
    7 107 54
    7 108 64
    7 109 50
    7 110 34
    7 111 6
    7 112 1
    7 113 99
    7 114 78
    7 115 32
    7 116 53
    7 117 23
    7 118 95
    7 119 49
    7 120 47
    7 121 47
    7 122 34
    7 123 91
    7 124 50
    7 125 95
    7 126 92
    7 127 70
    7 128 80
    7 129 80
    7 130 21
    7 131 7
    7 132 68
    7 133 30
    7 134 72
    7 135 89
    7 136 19
    7 137 53
    7 138 77
    7 139 18
    7 140 63
    7 141 97
    7 142 73
    7 143 96
    7 144 46
    7 145 14
    7 146 52
    7 147 26
    7 148 64
    7 149 98
    7 150 42
    7 151 69
    7 152 73
    7 153 91
    7 154 16
    7 155 33
    7 156 87
    7 157 29
    7 158 26
    7 159 35
    7 160 2
    7 161 27
    7 162 52
    7 163 20
    7 164 40
    7 165 74
    7 166 68
    7 167 65
    7 168 73
    7 169 40
    7 170 34
    7 171 62
    7 172 10
    7 173 46
    7 174 77
    7 175 4
    7 176 97
    7 177 32
    7 178 1
    7 179 73
    7 180 41
    7 181 53
    7 182 89
    7 183 42
    7 184 77
    7 185 32
    7 186 9
    7 187 1
    7 188 3
    7 189 17
    7 190 19
    7 191 21
    7 192 15
    7 193 69
    7 194 73
    7 195 52
    7 196 40
    7 197 14
    7 198 100
    7 199 82
    7 200 15
    8 1 96
    8 2 1
    8 3 51
    8 4 14
    8 5 66
    8 6 2
    8 7 44
    8 8 61
    8 9 39
    8 10 13
    8 11 49
    8 12 30
    8 13 59
    8 14 49
    8 15 27
    8 16 88
    8 17 93
    8 18 43
    8 19 56
    8 20 54
    8 21 7
    8 22 16
    8 23 7
    8 24 48
    8 25 46
    8 26 34
    8 27 19
    8 28 11
    8 29 50
    8 30 17
    8 31 14
    8 32 47
    8 33 51
    8 34 22
    8 35 38
    8 36 82
    8 37 85
    8 38 80
    8 39 60
    8 40 88
    8 41 29
    8 42 99
    8 43 13
    8 44 74
    8 45 45
    8 46 8
    8 47 14
    8 48 84
    8 49 8
    8 50 72
    8 51 39
    8 52 94
    8 53 7
    8 54 31
    8 55 5
    8 56 75
    8 57 6
    8 58 8
    8 59 23
    8 60 94
    8 61 39
    8 62 39
    8 63 69
    8 64 19
    8 65 44
    8 66 60
    8 67 56
    8 68 14
    8 69 88
    8 70 11
    8 71 33
    8 72 77
    8 73 5
    8 74 90
    8 75 10
    8 76 12
    8 77 99
    8 78 23
    8 79 30
    8 80 87
    8 81 21
    8 82 72
    8 83 78
    8 84 76
    8 85 82
    8 86 52
    8 87 62
    8 88 20
    8 89 7
    8 90 87
    8 91 50
    8 92 27
    8 93 2
    8 94 60
    8 95 92
    8 96 28
    8 97 22
    8 98 2
    8 99 26
    8 100 12
    8 101 22
    8 102 69
    8 103 77
    8 104 76
    8 105 80
    8 106 42
    8 107 67
    8 108 80
    8 109 71
    8 110 23
    8 111 36
    8 112 68
    8 113 85
    8 114 40
    8 115 85
    8 116 45
    8 117 57
    8 118 39
    8 119 61
    8 120 52
    8 121 17
    8 122 86
    8 123 71
    8 124 44
    8 125 15
    8 126 44
    8 127 61
    8 128 16
    8 129 43
    8 130 56
    8 131 51
    8 132 71
    8 133 92
    8 134 98
    8 135 41
    8 136 76
    8 137 75
    8 138 29
    8 139 96
    8 140 10
    8 141 67
    8 142 7
    8 143 26
    8 144 44
    8 145 61
    8 146 94
    8 147 57
    8 148 48
    8 149 19
    8 150 23
    8 151 18
    8 152 87
    8 153 12
    8 154 43
    8 155 40
    8 156 77
    8 157 18
    8 158 29
    8 159 87
    8 160 76
    8 161 73
    8 162 53
    8 163 20
    8 164 84
    8 165 62
    8 166 18
    8 167 9
    8 168 17
    8 169 24
    8 170 52
    8 171 96
    8 172 34
    8 173 55
    8 174 50
    8 175 31
    8 176 77
    8 177 21
    8 178 77
    8 179 73
    8 180 26
    8 181 11
    8 182 6
    8 183 82
    8 184 87
    8 185 80
    8 186 17
    8 187 96
    8 188 53
    8 189 5
    8 190 22
    8 191 17
    8 192 43
    8 193 89
    8 194 43
    8 195 6
    8 196 42
    8 197 58
    8 198 15
    8 199 98
    8 200 86
    9 1 65
    9 2 28
    9 3 46
    9 4 76
    9 5 62
    9 6 95
    9 7 13
    9 8 80
    9 9 45
    9 10 50
    9 11 99
    9 12 16
    9 13 37
    9 14 64
    9 15 40
    9 16 64
    9 17 15
    9 18 88
    9 19 63
    9 20 99
    9 21 33
    9 22 4
    9 23 32
    9 24 2
    9 25 76
    9 26 2
    9 27 65
    9 28 31
    9 29 62
    9 30 52
    9 31 59
    9 32 16
    9 33 51
    9 34 1
    9 35 13
    9 36 62
    9 37 73
    9 38 59
    9 39 71
    9 40 10
    9 41 24
    9 42 99
    9 43 84
    9 44 55
    9 45 61
    9 46 44
    9 47 9
    9 48 73
    9 49 22
    9 50 59
    9 51 49
    9 52 36
    9 53 19
    9 54 28
    9 55 48
    9 56 84
    9 57 28
    9 58 24
    9 59 40
    9 60 34
    9 61 17
    9 62 60
    9 63 81
    9 64 87
    9 65 39
    9 66 33
    9 67 47
    9 68 11
    9 69 33
    9 70 29
    9 71 38
    9 72 70
    9 73 57
    9 74 30
    9 75 61
    9 76 75
    9 77 5
    9 78 64
    9 79 44
    9 80 19
    9 81 15
    9 82 55
    9 83 46
    9 84 83
    9 85 36
    9 86 17
    9 87 14
    9 88 67
    9 89 50
    9 90 27
    9 91 56
    9 92 34
    9 93 26
    9 94 46
    9 95 83
    9 96 27
    9 97 100
    9 98 10
    9 99 83
    9 100 42
    9 101 47
    9 102 68
    9 103 80
    9 104 13
    9 105 53
    9 106 71
    9 107 49
    9 108 5
    9 109 50
    9 110 15
    9 111 33
    9 112 52
    9 113 19
    9 114 22
    9 115 31
    9 116 56
    9 117 19
    9 118 68
    9 119 13
    9 120 76
    9 121 55
    9 122 51
    9 123 23
    9 124 6
    9 125 50
    9 126 84
    9 127 20
    9 128 8
    9 129 12
    9 130 40
    9 131 39
    9 132 67
    9 133 78
    9 134 5
    9 135 98
    9 136 37
    9 137 30
    9 138 74
    9 139 50
    9 140 70
    9 141 39
    9 142 59
    9 143 97
    9 144 69
    9 145 67
    9 146 28
    9 147 65
    9 148 68
    9 149 61
    9 150 49
    9 151 65
    9 152 82
    9 153 67
    9 154 56
    9 155 36
    9 156 26
    9 157 10
    9 158 24
    9 159 82
    9 160 53
    9 161 62
    9 162 52
    9 163 17
    9 164 98
    9 165 51
    9 166 45
    9 167 28
    9 168 86
    9 169 15
    9 170 9
    9 171 51
    9 172 94
    9 173 71
    9 174 31
    9 175 94
    9 176 15
    9 177 100
    9 178 65
    9 179 92
    9 180 28
    9 181 17
    9 182 99
    9 183 23
    9 184 4
    9 185 17
    9 186 27
    9 187 74
    9 188 65
    9 189 86
    9 190 86
    9 191 93
    9 192 29
    9 193 48
    9 194 97
    9 195 7
    9 196 44
    9 197 48
    9 198 64
    9 199 41
    9 200 53
    10 1 47
    10 2 72
    10 3 23
    10 4 96
    10 5 7
    10 6 37
    10 7 15
    10 8 81
    10 9 72
    10 10 43
    10 11 44
    10 12 42
    10 13 97
    10 14 30
    10 15 73
    10 16 7
    10 17 48
    10 18 68
    10 19 100
    10 20 91
    10 21 18
    10 22 62
    10 23 11
    10 24 51
    10 25 76
    10 26 48
    10 27 80
    10 28 9
    10 29 11
    10 30 10
    10 31 40
    10 32 77
    10 33 71
    10 34 79
    10 35 21
    10 36 92
    10 37 66
    10 38 56
    10 39 85
    10 40 5
    10 41 42
    10 42 96
    10 43 33
    10 44 14
    10 45 74
    10 46 26
    10 47 37
    10 48 4
    10 49 10
    10 50 5
    10 51 62
    10 52 68
    10 53 5
    10 54 16
    10 55 29
    10 56 80
    10 57 62
    10 58 99
    10 59 92
    10 60 95
    10 61 41
    10 62 1
    10 63 64
    10 64 43
    10 65 42
    10 66 66
    10 67 86
    10 68 98
    10 69 28
    10 70 36
    10 71 64
    10 72 72
    10 73 81
    10 74 82
    10 75 59
    10 76 44
    10 77 78
    10 78 42
    10 79 70
    10 80 54
    10 81 64
    10 82 89
    10 83 92
    10 84 60
    10 85 6
    10 86 85
    10 87 74
    10 88 24
    10 89 32
    10 90 69
    10 91 84
    10 92 100
    10 93 99
    10 94 30
    10 95 87
    10 96 84
    10 97 27
    10 98 95
    10 99 42
    10 100 21
    10 101 29
    10 102 100
    10 103 46
    10 104 13
    10 105 70
    10 106 76
    10 107 4
    10 108 30
    10 109 1
    10 110 6
    10 111 65
    10 112 62
    10 113 79
    10 114 89
    10 115 6
    10 116 24
    10 117 39
    10 118 75
    10 119 7
    10 120 39
    10 121 19
    10 122 95
    10 123 81
    10 124 20
    10 125 5
    10 126 60
    10 127 15
    10 128 80
    10 129 99
    10 130 46
    10 131 97
    10 132 71
    10 133 68
    10 134 42
    10 135 61
    10 136 8
    10 137 98
    10 138 80
    10 139 36
    10 140 64
    10 141 92
    10 142 17
    10 143 44
    10 144 82
    10 145 35
    10 146 98
    10 147 6
    10 148 16
    10 149 80
    10 150 66
    10 151 24
    10 152 27
    10 153 68
    10 154 37
    10 155 92
    10 156 47
    10 157 40
    10 158 25
    10 159 91
    10 160 56
    10 161 42
    10 162 23
    10 163 45
    10 164 50
    10 165 2
    10 166 27
    10 167 69
    10 168 82
    10 169 64
    10 170 14
    10 171 7
    10 172 38
    10 173 61
    10 174 45
    10 175 67
    10 176 14
    10 177 20
    10 178 31
    10 179 77
    10 180 89
    10 181 66
    10 182 11
    10 183 56
    10 184 36
    10 185 33
