data;
param m := 10;
param n := 200;
param c :=
    10 190 19
    10 191 24
    10 192 8
    10 193 11
    10 194 25
    10 195 12
    10 196 6
    10 197 14
    10 198 24
    10 199 14
    10 200 15;
param b :=
    1 365
    2 365
    3 365
    4 365
    5 365
    6 365
    7 365
    8 365
    9 365
    10 365;
end;
