data;
param m := 20;
param n := 100;
param c := 
    20 90 20
    20 91 22
    20 92 5
    20 93 22
    20 94 6
    20 95 8
    20 96 18
    20 97 22
    20 98 21
    20 99 8
    20 100 10;
param b := 
    1 100
    2 100
    3 100
    4 100
    5 100
    6 100
    7 100
    8 100
    9 100
    10 100
    11 100
    12 100
    13 100
    14 100
    15 100
    16 100
    17 100
    18 100
    19 100
    20 100;
end;
